Anno;Comune;Provincia;Indice di dipendenza totale (o carico sociale) x 100
1998;SOVIZZO;VICENZA;36.07
1998;TEZZE SUL BRENTA;VICENZA;43.08
1998;THIENE;VICENZA;45.29
1998;TONEZZA DEL CIMONE;VICENZA;67.55
1998;TORREBELVICINO;VICENZA;45.54
1998;TORRI DI QUARTESOLO;VICENZA;37.62
1998;TRISSINO;VICENZA;40.02
1998;VALDAGNO;VICENZA;46.92
1998;VALDASTICO;VICENZA;59.92
1998;VALLI DEL PASUBIO;VICENZA;49.98
1998;VALSTAGNA;VICENZA;54.62
1998;VELO D'ASTICO;VICENZA;46.31
1998;VICENZA;VICENZA;47.42
1998;VILLAGA;VICENZA;49.44
1998;VILLAVERLA;VICENZA;40.99
1998;ZANE';VICENZA;36.10
1998;ZERMEGHEDO;VICENZA;40.68
1998;ZOVENCEDO;VICENZA;44.41
1998;ZUGLIANO;VICENZA;41.87
1998;AGORDO;BELLUNO;47.84
1998;ALANO DI PIAVE;BELLUNO;58.51
1998;ALLEGHE;BELLUNO;54.19
1998;ARSIE';BELLUNO;61.31
1998;AURONZO DI CADORE;BELLUNO;46.39
1998;BELLUNO;BELLUNO;47.42
1998;BORCA DI CADORE;BELLUNO;44.07
1998;CALALZO DI CADORE;BELLUNO;43.74
1998;CASTELLO LAVAZZO;BELLUNO;46.13
1998;CENCENIGHE AGORDINO;BELLUNO;51.37
1998;CESIOMAGGIORE;BELLUNO;50.52
1998;CHIES D'ALPAGO;BELLUNO;58.54
1998;CIBIANA DI CADORE;BELLUNO;71.90
1998;COLLE SANTA LUCIA;BELLUNO;58.67
1998;COMELICO SUPERIORE;BELLUNO;51.55
1998;CORTINA D'AMPEZZO;BELLUNO;46.26
1998;DANTA DI CADORE;BELLUNO;40.86
1998;DOMEGGE DI CADORE;BELLUNO;46.65
1998;FALCADE;BELLUNO;51.49
1998;FARRA D'ALPAGO;BELLUNO;51.06
1998;FELTRE;BELLUNO;48.51
1998;FONZASO;BELLUNO;52.98
1998;CANALE D'AGORDO;BELLUNO;65.60
1998;FORNO DI ZOLDO;BELLUNO;51.60
1998;GOSALDO;BELLUNO;71.40
1998;LAMON;BELLUNO;59.34
1998;LA VALLE AGORDINA;BELLUNO;54.40
1998;LENTIAI;BELLUNO;47.65
1998;LIMANA;BELLUNO;45.91
1998;LIVINALLONGO DEL COL DI LANA;BELLUNO;54.38
1998;LONGARONE;BELLUNO;42.97
1998;LORENZAGO DI CADORE;BELLUNO;43.97
1998;LOZZO DI CADORE;BELLUNO;43.10
1998;MEL;BELLUNO;49.87
1998;OSPITALE DI CADORE;BELLUNO;48.84
1998;PEDAVENA;BELLUNO;52.12
1998;PERAROLO DI CADORE;BELLUNO;55.82
1998;PIEVE D'ALPAGO;BELLUNO;47.72
1998;PIEVE DI CADORE;BELLUNO;47.68
1998;PONTE NELLE ALPI;BELLUNO;43.21
1998;PUOS D'ALPAGO;BELLUNO;46.91
1998;QUERO;BELLUNO;47.13
1998;RIVAMONTE AGORDINO;BELLUNO;59.16
1998;ROCCA PIETORE;BELLUNO;54.76
1998;SAN GREGORIO NELLE ALPI;BELLUNO;51.51
1998;SAN NICOLO' DI COMELICO;BELLUNO;54.01
1998;SAN PIETRO DI CADORE;BELLUNO;46.80
1998;SANTA GIUSTINA;BELLUNO;47.18
1998;SAN TOMASO AGORDINO;BELLUNO;53.37
1998;SANTO STEFANO DI CADORE;BELLUNO;45.68
1998;SAN VITO DI CADORE;BELLUNO;42.77
1998;SAPPADA;BELLUNO;44.43
1998;SEDICO;BELLUNO;45.06
1998;SELVA DI CADORE;BELLUNO;55.77
1998;SEREN DEL GRAPPA;BELLUNO;58.10
1998;SOSPIROLO;BELLUNO;52.63
1998;SOVERZENE;BELLUNO;36.18
1998;SOVRAMONTE;BELLUNO;54.01
1998;TAIBON AGORDINO;BELLUNO;49.48
1998;TAMBRE;BELLUNO;52.73
1998;TRICHIANA;BELLUNO;49.73
1998;VALLADA AGORDINA;BELLUNO;61.21
1998;VALLE DI CADORE;BELLUNO;46.60
1998;VAS;BELLUNO;45.99
1998;VIGO DI CADORE;BELLUNO;45.49
1998;VODO CADORE;BELLUNO;44.62
1998;VOLTAGO AGORDINO;BELLUNO;60.23
1998;ZOLDO ALTO;BELLUNO;52.93
1998;ZOPPE' DI CADORE;BELLUNO;48.29
1998;ALTIVOLE;TREVISO;42.65
1998;ARCADE;TREVISO;39.67
1998;ASOLO;TREVISO;46.03
1998;BORSO DEL GRAPPA;TREVISO;47.27
1998;BREDA DI PIAVE;TREVISO;46.55
1998;CAERANO DI SAN MARCO;TREVISO;39.53
1998;CAPPELLA MAGGIORE;TREVISO;43.21
1998;CARBONERA;TREVISO;40.42
1998;CASALE SUL SILE;TREVISO;37.23
1998;CASIER;TREVISO;36.41
1998;CASTELCUCCO;TREVISO;39.26
1998;CASTELFRANCO VENETO;TREVISO;43.06
1998;CASTELLO DI GODEGO;TREVISO;41.72
1998;CAVASO DEL TOMBA;TREVISO;51.23
1998;CESSALTO;TREVISO;47.73
1998;CHIARANO;TREVISO;46.25
1998;CIMADOLMO;TREVISO;49.88
1998;CISON DI VALMARINO;TREVISO;48.50
1998;CODOGNE';TREVISO;45.26
1998;COLLE UMBERTO;TREVISO;43.80
1998;CONEGLIANO;TREVISO;45.67
1998;CORDIGNANO;TREVISO;46.94
1998;CORNUDA;TREVISO;47.90
1998;CRESPANO DEL GRAPPA;TREVISO;50.67
1998;CROCETTA DEL MONTELLO;TREVISO;47.49
1998;FARRA DI SOLIGO;TREVISO;49.39
1998;FOLLINA;TREVISO;46.11
1998;FONTANELLE;TREVISO;44.97
1998;FONTE;TREVISO;38.52
1998;FREGONA;TREVISO;55.72
1998;GAIARINE;TREVISO;44.21
1998;GIAVERA DEL MONTELLO;TREVISO;41.75
1998;GODEGA DI SANT'URBANO;TREVISO;48.74
1998;GORGO AL MONTICANO;TREVISO;44.62
1998;ISTRANA;TREVISO;41.06
1998;LORIA;TREVISO;43.65
1998;MANSUE';TREVISO;42.38
1998;MARENO DI PIAVE;TREVISO;42.43
1998;MASER;TREVISO;43.12
1998;MASERADA SUL PIAVE;TREVISO;41.30
1998;MEDUNA DI LIVENZA;TREVISO;44.32
1998;MIANE;TREVISO;50.63
1998;MOGLIANO VENETO;TREVISO;39.17
1998;MONASTIER DI TREVISO;TREVISO;46.58
1998;MONFUMO;TREVISO;46.15
1998;MONTEBELLUNA;TREVISO;42.73
1998;MORGANO;TREVISO;41.43
1998;MORIAGO DELLA BATTAGLIA;TREVISO;43.39
1998;MOTTA DI LIVENZA;TREVISO;44.17
1998;NERVESA DELLA BATTAGLIA;TREVISO;45.38
1998;ODERZO;TREVISO;44.58
1998;ORMELLE;TREVISO;46.24
1998;ORSAGO;TREVISO;48.85
1998;PADERNO DEL GRAPPA;TREVISO;52.54
1998;PAESE;TREVISO;37.55
1998;PEDEROBBA;TREVISO;44.05
1998;PIEVE DI SOLIGO;TREVISO;46.14
1998;PONTE DI PIAVE;TREVISO;45.91
1998;PONZANO VENETO;TREVISO;37.41
1998;PORTOBUFFOLE';TREVISO;48.21
1998;POSSAGNO;TREVISO;51.50
1998;POVEGLIANO;TREVISO;44.96
1998;PREGANZIOL;TREVISO;40.50
1998;QUINTO DI TREVISO;TREVISO;37.56
1998;REFRONTOLO;TREVISO;44.56
1998;RESANA;TREVISO;39.96
1998;REVINE LAGO;TREVISO;49.27
1998;RIESE PIO X;TREVISO;44.10
1998;RONCADE;TREVISO;40.99
1998;SALGAREDA;TREVISO;44.94
1998;SAN BIAGIO DI CALLALTA;TREVISO;42.51
1998;SAN FIOR;TREVISO;44.82
1998;SAN PIETRO DI FELETTO;TREVISO;48.21
1998;SAN POLO DI PIAVE;TREVISO;48.84
1998;SANTA LUCIA DI PIAVE;TREVISO;42.36
1998;SAN VENDEMIANO;TREVISO;44.23
1998;SAN ZENONE DEGLI EZZELINI;TREVISO;43.61
1998;SARMEDE;TREVISO;48.68
1998;SEGUSINO;TREVISO;48.07
1998;SERNAGLIA DELLA BATTAGLIA;TREVISO;44.71
1998;SILEA;TREVISO;41.23
1998;SPRESIANO;TREVISO;41.09
1998;SUSEGANA;TREVISO;39.93
1998;TARZO;TREVISO;52.03
1998;TREVIGNANO;TREVISO;39.53
1998;TREVISO;TREVISO;49.88
1998;VALDOBBIADENE;TREVISO;53.27
1998;VAZZOLA;TREVISO;46.52
1998;VEDELAGO;TREVISO;43.92
1998;VIDOR;TREVISO;46.65
1998;VILLORBA;TREVISO;39.31
1998;VITTORIO VENETO;TREVISO;51.64
1998;VOLPAGO DEL MONTELLO;TREVISO;44.51
1998;ZENSON DI PIAVE;TREVISO;43.77
1998;ZERO BRANCO;TREVISO;42.23
1998;ANNONE VENETO;CITTA' METROPOLITANA DI VENEZIA;44.13
1998;CAMPAGNA LUPIA;CITTA' METROPOLITANA DI VENEZIA;37.16
1998;CAMPOLONGO MAGGIORE;CITTA' METROPOLITANA DI VENEZIA;37.26
1998;CAMPONOGARA;CITTA' METROPOLITANA DI VENEZIA;38.51
1998;CAORLE;CITTA' METROPOLITANA DI VENEZIA;39.47
1998;CAVARZERE;CITTA' METROPOLITANA DI VENEZIA;46.62
1998;CEGGIA;CITTA' METROPOLITANA DI VENEZIA;44.20
1998;CHIOGGIA;CITTA' METROPOLITANA DI VENEZIA;38.89
1998;CINTO CAOMAGGIORE;CITTA' METROPOLITANA DI VENEZIA;43.38
1998;CONA;CITTA' METROPOLITANA DI VENEZIA;42.42
1998;CONCORDIA SAGITTARIA;CITTA' METROPOLITANA DI VENEZIA;40.79
1998;DOLO;CITTA' METROPOLITANA DI VENEZIA;39.99
1998;ERACLEA;CITTA' METROPOLITANA DI VENEZIA;40.76
1998;FIESSO D'ARTICO;CITTA' METROPOLITANA DI VENEZIA;38.46
1998;FOSSALTA DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;49.02
1998;FOSSALTA DI PORTOGRUARO;CITTA' METROPOLITANA DI VENEZIA;41.88
1998;FOSSO';CITTA' METROPOLITANA DI VENEZIA;37.05
1998;GRUARO;CITTA' METROPOLITANA DI VENEZIA;48.60
1998;IESOLO;CITTA' METROPOLITANA DI VENEZIA;39.32
1998;MARCON;CITTA' METROPOLITANA DI VENEZIA;32.84
1998;MARTELLAGO;CITTA' METROPOLITANA DI VENEZIA;35.85
1998;MEOLO;CITTA' METROPOLITANA DI VENEZIA;41.76
1998;MIRA;CITTA' METROPOLITANA DI VENEZIA;38.68
1998;MIRANO;CITTA' METROPOLITANA DI VENEZIA;41.40
1998;MUSILE DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;43.94
1998;NOALE;CITTA' METROPOLITANA DI VENEZIA;39.62
1998;NOVENTA DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;45.33
1998;PIANIGA;CITTA' METROPOLITANA DI VENEZIA;38.45
1998;PORTOGRUARO;CITTA' METROPOLITANA DI VENEZIA;43.93
1998;PRAMAGGIORE;CITTA' METROPOLITANA DI VENEZIA;40.97
1998;QUARTO D'ALTINO;CITTA' METROPOLITANA DI VENEZIA;35.78
1998;SALZANO;CITTA' METROPOLITANA DI VENEZIA;35.58
1998;SAN DONA' DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;42.70
1998;SAN MICHELE AL TAGLIAMENTO;CITTA' METROPOLITANA DI VENEZIA;40.83
1998;SANTA MARIA DI SALA;CITTA' METROPOLITANA DI VENEZIA;37.66
1998;SANTO STINO DI LIVENZA;CITTA' METROPOLITANA DI VENEZIA;42.77
1998;SCORZE';CITTA' METROPOLITANA DI VENEZIA;37.58
1998;SPINEA;CITTA' METROPOLITANA DI VENEZIA;36.87
1998;STRA;CITTA' METROPOLITANA DI VENEZIA;37.08
1998;TEGLIO VENETO;CITTA' METROPOLITANA DI VENEZIA;48.72
1998;TORRE DI MOSTO;CITTA' METROPOLITANA DI VENEZIA;44.28
1998;VENEZIA;CITTA' METROPOLITANA DI VENEZIA;47.50
1998;VENEZIA;CITTA' METROPOLITANA DI VENEZIA;47.50
1998;VIGONOVO;CITTA' METROPOLITANA DI VENEZIA;35.53
1998;ABANO TERME;PADOVA;40.37
1998;AGNA;PADOVA;46.42
1998;ALBIGNASEGO;PADOVA;35.97
1998;ANGUILLARA VENETA;PADOVA;45.51
1998;ARQUA' PETRARCA;PADOVA;42.40
1998;ARRE;PADOVA;54.72
1998;ARZERGRANDE;PADOVA;43.94
1998;BAGNOLI DI SOPRA;PADOVA;44.52
1998;BAONE;PADOVA;44.56
1998;BARBONA;PADOVA;54.89
1998;BATTAGLIA TERME;PADOVA;47.41
1998;BOARA PISANI;PADOVA;45.55
1998;BORGORICCO;PADOVA;43.94
1998;BOVOLENTA;PADOVA;45.31
1998;BRUGINE;PADOVA;39.81
1998;CADONEGHE;PADOVA;38.15
1998;CAMPODARSEGO;PADOVA;41.05
1998;CAMPODORO;PADOVA;45.76
1998;CAMPOSAMPIERO;PADOVA;46.62
1998;CAMPO SAN MARTINO;PADOVA;42.75
1998;CANDIANA;PADOVA;54.13
1998;CARCERI;PADOVA;52.33
1998;CARMIGNANO DI BRENTA;PADOVA;46.63
1998;CARTURA;PADOVA;41.67
1998;CASALE DI SCODOSIA;PADOVA;45.63
1998;CASALSERUGO;PADOVA;39.79
1998;CASTELBALDO;PADOVA;53.39
1998;CERVARESE SANTA CROCE;PADOVA;39.42
1998;CINTO EUGANEO;PADOVA;45.02
1998;CITTADELLA;PADOVA;46.15
1998;CODEVIGO;PADOVA;39.96
1998;CONSELVE;PADOVA;44.82
1998;CORREZZOLA;PADOVA;44.20
1998;CURTAROLO;PADOVA;43.18
1998;ESTE;PADOVA;46.34
1998;FONTANIVA;PADOVA;43.47
1998;GALLIERA VENETA;PADOVA;45.55
1998;GALZIGNANO TERME;PADOVA;44.87
1998;GAZZO;PADOVA;46.78
1998;GRANTORTO;PADOVA;44.37
1998;GRANZE;PADOVA;52.29
1998;LEGNARO;PADOVA;36.49
1998;LIMENA;PADOVA;40.41
1998;LOREGGIA;PADOVA;41.36
1998;LOZZO ATESTINO;PADOVA;46.50
1998;MASERA' DI PADOVA;PADOVA;38.31
1998;MASI;PADOVA;48.22
1998;MASSANZAGO;PADOVA;39.24
1998;MEGLIADINO SAN FIDENZIO;PADOVA;48.69
1998;MEGLIADINO SAN VITALE;PADOVA;52.90
1998;MERLARA;PADOVA;51.10
1998;MESTRINO;PADOVA;35.10
1998;MONSELICE;PADOVA;45.84
1998;MONTAGNANA;PADOVA;47.94
1998;MONTEGROTTO TERME;PADOVA;40.27
1998;NOVENTA PADOVANA;PADOVA;39.38
1998;OSPEDALETTO EUGANEO;PADOVA;43.89
1998;PADOVA;PADOVA;46.68
1998;PERNUMIA;PADOVA;46.16
1998;PIACENZA D'ADIGE;PADOVA;53.76
1998;PIAZZOLA SUL BRENTA;PADOVA;46.05
1998;PIOMBINO DESE;PADOVA;43.55
1998;PIOVE DI SACCO;PADOVA;39.75
1998;POLVERARA;PADOVA;42.33
1998;PONSO;PADOVA;43.46
1998;PONTELONGO;PADOVA;47.61
1998;PONTE SAN NICOLO';PADOVA;34.90
1998;POZZONOVO;PADOVA;49.51
1998;ROVOLON;PADOVA;45.08
1998;RUBANO;PADOVA;35.00
1998;SACCOLONGO;PADOVA;39.85
1998;SALETTO;PADOVA;43.32
1998;SAN GIORGIO DELLE PERTICHE;PADOVA;42.27
1998;SAN GIORGIO IN BOSCO;PADOVA;47.55
1998;SAN MARTINO DI LUPARI;PADOVA;44.41
1998;SAN PIETRO IN GU;PADOVA;43.66
1998;SAN PIETRO VIMINARIO;PADOVA;41.92
1998;SANTA GIUSTINA IN COLLE;PADOVA;43.63
1998;SANTA MARGHERITA D'ADIGE;PADOVA;48.68
1998;SANT'ANGELO DI PIOVE DI SACCO;PADOVA;35.67
1998;SANT'ELENA;PADOVA;41.23
1998;SANT'URBANO;PADOVA;47.23
1998;SAONARA;PADOVA;36.03
1998;SELVAZZANO DENTRO;PADOVA;34.40
1998;SOLESINO;PADOVA;42.28
1998;STANGHELLA;PADOVA;46.84
1998;TEOLO;PADOVA;41.24
1998;TERRASSA PADOVANA;PADOVA;47.49
1998;TOMBOLO;PADOVA;44.59
1998;TORREGLIA;PADOVA;38.71
1998;TREBASELEGHE;PADOVA;42.20
1998;TRIBANO;PADOVA;47.64
1998;URBANA;PADOVA;48.27
1998;VEGGIANO;PADOVA;38.06
1998;VESCOVANA;PADOVA;52.73
1998;VIGHIZZOLO D'ESTE;PADOVA;52.36
1998;VIGODARZERE;PADOVA;40.99
1998;VIGONZA;PADOVA;38.86
1998;VILLA DEL CONTE;PADOVA;43.12
1998;VILLA ESTENSE;PADOVA;50.03
1998;VILLAFRANCA PADOVANA;PADOVA;41.44
1998;VILLANOVA DI CAMPOSAMPIERO;PADOVA;42.18
1998;VO;PADOVA;45.47
1998;DUE CARRARE;PADOVA;42.01
1998;ADRIA;ROVIGO;48.54
1998;ARIANO NEL POLESINE;ROVIGO;52.70
1998;ARQUA' POLESINE;ROVIGO;51.66
1998;BADIA POLESINE;ROVIGO;47.08
1998;BAGNOLO DI PO;ROVIGO;59.02
1998;BERGANTINO;ROVIGO;50.76
1998;BOSARO;ROVIGO;45.01
1998;CALTO;ROVIGO;49.40
1998;CANARO;ROVIGO;47.25
1998;CANDA;ROVIGO;53.54
1998;CASTELGUGLIELMO;ROVIGO;55.78
1998;CASTELMASSA;ROVIGO;51.44
1998;CASTELNOVO BARIANO;ROVIGO;53.45
1998;CENESELLI;ROVIGO;60.93
1998;CEREGNANO;ROVIGO;47.96
1998;CORBOLA;ROVIGO;60.43
1998;COSTA DI ROVIGO;ROVIGO;48.71
1998;CRESPINO;ROVIGO;57.54
1998;FICAROLO;ROVIGO;52.78
1998;FIESSO UMBERTIANO;ROVIGO;52.25
1998;FRASSINELLE POLESINE;ROVIGO;48.58
1998;FRATTA POLESINE;ROVIGO;46.60
1998;GAIBA;ROVIGO;47.43
1998;GAVELLO;ROVIGO;55.89
1998;GIACCIANO CON BARUCHELLA;ROVIGO;53.70
1998;GUARDA VENETA;ROVIGO;54.31
1998;LENDINARA;ROVIGO;52.56
1998;LOREO;ROVIGO;43.61
1998;LUSIA;ROVIGO;44.11
1998;MELARA;ROVIGO;51.61
1998;OCCHIOBELLO;ROVIGO;36.80
1998;PAPOZZE;ROVIGO;65.36
1998;PETTORAZZA GRIMANI;ROVIGO;46.46
1998;PINCARA;ROVIGO;50.00
1998;POLESELLA;ROVIGO;46.49
1998;PONTECCHIO POLESINE;ROVIGO;46.39
1998;PORTO TOLLE;ROVIGO;41.01
1998;ROSOLINA;ROVIGO;39.84
1998;ROVIGO;ROVIGO;45.70
1998;SALARA;ROVIGO;53.19
1998;SAN BELLINO;ROVIGO;57.96
1998;SAN MARTINO DI VENEZZE;ROVIGO;48.13
1998;STIENTA;ROVIGO;49.80
1998;TAGLIO DI PO;ROVIGO;45.67
1998;TRECENTA;ROVIGO;61.87
1998;VILLADOSE;ROVIGO;44.17
1998;VILLAMARZANA;ROVIGO;50.80
1998;VILLANOVA DEL GHEBBO;ROVIGO;45.75
1998;VILLANOVA MARCHESANA;ROVIGO;62.65
1998;PORTO VIRO;ROVIGO;43.81
1999;AFFI;VERONA;42.64
1999;ALBAREDO D'ADIGE;VERONA;49.91
1999;ANGIARI;VERONA;47.03
1999;ARCOLE;VERONA;43.96
1999;BADIA CALAVENA;VERONA;46.62
1999;BARDOLINO;VERONA;45.84
1999;BELFIORE;VERONA;43.90
1999;BEVILACQUA;VERONA;47.30
1999;BONAVIGO;VERONA;48.17
1999;BOSCHI SANT'ANNA;VERONA;45.24
1999;BOSCO CHIESANUOVA;VERONA;46.06
1999;BOVOLONE;VERONA;40.38
1999;BRENTINO BELLUNO;VERONA;49.21
1999;BRENZONE;VERONA;62.08
1999;BUSSOLENGO;VERONA;38.17
1999;BUTTAPIETRA;VERONA;39.84
1999;CALDIERO;VERONA;44.37
1999;CAPRINO VERONESE;VERONA;47.41
1999;CASALEONE;VERONA;45.79
1999;CASTAGNARO;VERONA;50.95
1999;CASTEL D'AZZANO;VERONA;35.96
1999;CASTELNUOVO DEL GARDA;VERONA;45.72
1999;CAVAION VERONESE;VERONA;42.33
1999;CAZZANO DI TRAMIGNA;VERONA;60.27
1999;CEREA;VERONA;44.84
1999;CERRO VERONESE;VERONA;43.92
1999;COLOGNA VENETA;VERONA;54.12
1999;COLOGNOLA AI COLLI;VERONA;42.64
1999;CONCAMARISE;VERONA;46.29
1999;COSTERMANO SUL GARDA;VERONA;44.83
1999;DOLCE';VERONA;45.71
1999;ERBE';VERONA;49.68
1999;ERBEZZO;VERONA;57.29
1999;FERRARA DI MONTE BALDO;VERONA;55.88
1999;FUMANE;VERONA;46.57
1999;GARDA;VERONA;45.20
1999;GAZZO VERONESE;VERONA;49.44
1999;GREZZANA;VERONA;44.52
1999;ILLASI;VERONA;47.26
1999;ISOLA DELLA SCALA;VERONA;47.83
1999;ISOLA RIZZA;VERONA;46.32
1999;LAVAGNO;VERONA;40.21
1999;LAZISE;VERONA;44.70
1999;LEGNAGO;VERONA;47.61
1999;MALCESINE;VERONA;46.13
1999;MARANO DI VALPOLICELLA;VERONA;49.08
1999;MEZZANE DI SOTTO;VERONA;59.98
1999;MINERBE;VERONA;48.83
1999;MONTECCHIA DI CROSARA;VERONA;43.23
1999;MONTEFORTE D'ALPONE;VERONA;47.33
1999;MOZZECANE;VERONA;41.88
1999;NEGRAR;VERONA;41.28
1999;NOGARA;VERONA;47.01
1999;NOGAROLE ROCCA;VERONA;46.97
1999;OPPEANO;VERONA;44.83
1999;PALU';VERONA;45.40
1999;PASTRENGO;VERONA;41.11
1999;PESCANTINA;VERONA;43.99
1999;PESCHIERA DEL GARDA;VERONA;45.40
1999;POVEGLIANO VERONESE;VERONA;41.86
1999;PRESSANA;VERONA;45.20
1999;RIVOLI VERONESE;VERONA;44.12
1999;RONCA';VERONA;47.86
1999;RONCO ALL'ADIGE;VERONA;53.09
1999;ROVERCHIARA;VERONA;49.89
1999;ROVEREDO DI GUA';VERONA;53.56
1999;ROVERE' VERONESE;VERONA;52.86
1999;SALIZZOLE;VERONA;45.39
1999;SAN BONIFACIO;VERONA;41.84
1999;SAN GIOVANNI ILARIONE;VERONA;43.76
1999;SAN GIOVANNI LUPATOTO;VERONA;43.38
1999;SANGUINETTO;VERONA;47.28
1999;SAN MARTINO BUON ALBERGO;VERONA;40.76
1999;SAN MAURO DI SALINE;VERONA;61.24
1999;SAN PIETRO DI MORUBIO;VERONA;47.82
1999;SAN PIETRO IN CARIANO;VERONA;42.95
1999;SANT'AMBROGIO DI VALPOLICELLA;VERONA;46.52
1999;SANT'ANNA D'ALFAEDO;VERONA;55.51
1999;SAN ZENO DI MONTAGNA;VERONA;49.03
1999;SELVA DI PROGNO;VERONA;58.68
1999;SOAVE;VERONA;48.06
1999;SOMMACAMPAGNA;VERONA;41.95
1999;SONA;VERONA;40.69
1999;SORGA';VERONA;50.68
1999;TERRAZZO;VERONA;54.39
1999;TORRI DEL BENACO;VERONA;50.49
1999;TREGNAGO;VERONA;51.84
1999;TREVENZUOLO;VERONA;44.82
1999;VALEGGIO SUL MINCIO;VERONA;43.48
1999;VELO VERONESE;VERONA;56.76
1999;VERONA;VERONA;48.93
1999;VERONELLA;VERONA;45.97
1999;VESTENANOVA;VERONA;56.95
1999;VIGASIO;VERONA;42.60
1999;VILLA BARTOLOMEA;VERONA;52.78
1999;VILLAFRANCA DI VERONA;VERONA;43.94
1999;ZEVIO;VERONA;44.51
1999;ZIMELLA;VERONA;47.03
1999;AGUGLIARO;VICENZA;43.34
1999;ALBETTONE;VICENZA;49.96
1999;ALONTE;VICENZA;44.39
1999;ALTAVILLA VICENTINA;VICENZA;35.46
1999;ALTISSIMO;VICENZA;45.47
1999;ARCUGNANO;VICENZA;41.85
1999;ARSIERO;VICENZA;49.51
1999;ARZIGNANO;VICENZA;45.76
1999;ASIAGO;VICENZA;53.38
1999;ASIGLIANO VENETO;VICENZA;48.58
1999;BARBARANO VICENTINO;VICENZA;47.49
1999;BASSANO DEL GRAPPA;VICENZA;47.00
1999;BOLZANO VICENTINO;VICENZA;40.42
1999;BREGANZE;VICENZA;49.99
1999;BRENDOLA;VICENZA;41.77
1999;BRESSANVIDO;VICENZA;46.11
1999;BROGLIANO;VICENZA;42.28
1999;CALDOGNO;VICENZA;37.64
1999;CALTRANO;VICENZA;43.43
1999;CALVENE;VICENZA;44.32
1999;CAMISANO VICENTINO;VICENZA;45.87
1999;CAMPIGLIA DEI BERICI;VICENZA;48.19
1999;CAMPOLONGO SUL BRENTA;VICENZA;42.44
1999;CARRE';VICENZA;43.03
1999;CARTIGLIANO;VICENZA;47.02
1999;CASSOLA;VICENZA;41.74
1999;CASTEGNERO;VICENZA;40.72
1999;CASTELGOMBERTO;VICENZA;41.64
1999;CHIAMPO;VICENZA;42.12
1999;CHIUPPANO;VICENZA;44.79
1999;CISMON DEL GRAPPA;VICENZA;63.00
1999;COGOLLO DEL CENGIO;VICENZA;45.59
1999;CONCO;VICENZA;50.00
1999;CORNEDO VICENTINO;VICENZA;41.39
1999;COSTABISSARA;VICENZA;39.72
1999;CREAZZO;VICENZA;38.58
1999;CRESPADORO;VICENZA;49.59
1999;DUEVILLE;VICENZA;43.06
1999;ENEGO;VICENZA;63.97
1999;FARA VICENTINO;VICENZA;43.15
1999;FOZA;VICENZA;49.81
1999;GALLIO;VICENZA;47.32
1999;GAMBELLARA;VICENZA;42.48
1999;GAMBUGLIANO;VICENZA;47.92
1999;GRANCONA;VICENZA;42.41
1999;GRISIGNANO DI ZOCCO;VICENZA;41.73
1999;GRUMOLO DELLE ABBADESSE;VICENZA;42.59
1999;ISOLA VICENTINA;VICENZA;45.60
1999;LAGHI;VICENZA;91.30
1999;LASTEBASSE;VICENZA;85.61
1999;LONGARE;VICENZA;42.79
1999;LONIGO;VICENZA;46.05
1999;LUGO DI VICENZA;VICENZA;47.38
1999;LUSIANA;VICENZA;55.88
1999;MALO;VICENZA;40.97
1999;MARANO VICENTINO;VICENZA;42.35
1999;MAROSTICA;VICENZA;44.89
1999;MASON VICENTINO;VICENZA;49.59
1999;MOLVENA;VICENZA;45.14
1999;MONTEBELLO VICENTINO;VICENZA;44.50
1999;MONTECCHIO MAGGIORE;VICENZA;39.81
1999;MONTECCHIO PRECALCINO;VICENZA;43.08
1999;MONTE DI MALO;VICENZA;45.96
1999;MONTEGALDA;VICENZA;46.08
1999;MONTEGALDELLA;VICENZA;38.21
1999;MONTEVIALE;VICENZA;37.04
1999;MONTICELLO CONTE OTTO;VICENZA;37.52
1999;MONTORSO VICENTINO;VICENZA;41.51
1999;MOSSANO;VICENZA;61.91
1999;MUSSOLENTE;VICENZA;41.19
1999;NANTO;VICENZA;42.41
1999;NOGAROLE VICENTINO;VICENZA;50.98
1999;NOVE;VICENZA;42.71
1999;NOVENTA VICENTINA;VICENZA;44.85
1999;ORGIANO;VICENZA;45.53
1999;PEDEMONTE;VICENZA;54.80
1999;PIANEZZE;VICENZA;40.19
1999;PIOVENE ROCCHETTE;VICENZA;43.54
1999;POIANA MAGGIORE;VICENZA;45.78
1999;POSINA;VICENZA;65.25
1999;POVE DEL GRAPPA;VICENZA;43.55
1999;POZZOLEONE;VICENZA;45.66
1999;QUINTO VICENTINO;VICENZA;39.17
1999;RECOARO TERME;VICENZA;46.69
1999;ROANA;VICENZA;55.16
1999;ROMANO D'EZZELINO;VICENZA;38.36
1999;ROSA';VICENZA;44.96
1999;ROSSANO VENETO;VICENZA;45.23
1999;ROTZO;VICENZA;46.80
1999;SALCEDO;VICENZA;45.22
1999;SANDRIGO;VICENZA;49.37
1999;SAN GERMANO DEI BERICI;VICENZA;43.43
